,ID,IsCentroid,Line_Geome,TC_iri_med,VPROMMS_ID,geometry,iri_max,iri_mean,iri_med,iri_min,iri_stdev,length,osmid,speed_mean,speed_med,total_cost,End_pos,Start_pos,TNODE_,FNODE_
20,82,0,"LINESTRING (105.6219728192725 20.11553926517638, 105.6218545864245 20.11538628497717, 105.6218261889846 20.11535765710521, 105.6217850558351 20.11532541459702, 105.6217778000995 20.11531809998452, 105.6217366669499 20.11528585747634, 105.6217294112144 20",6.49,214TT00070,"LINESTRING (105.6219728192725 20.11553926517638, 105.6219919230117 20.10956477420535)",9.18,7.29,6.49,6.2,1.64319810126,0.851153876708,10020,23.7666666667,24.74,1.53037467032,"(105.621972819, 20.1155392652)","(105.621991923, 20.1095647742)",34,38
21,52,1,"LINESTRING (105.6086276571643 20.11112367568567, 105.6086102485051 20.11110640887374, 105.6085669949548 20.11105426786027, 105.6085308642834 20.110999951791, 105.6084965142433 20.11093305692454, 105.6084719810638 20.11086727024703, 105.6084711032267 20.1",8.74,Input VPROMMS: 212th00038 (50.0 pct); QL45_1 (50.0 pct);,"LINESTRING (105.6086276571643 20.11112367568567, 105.5997050989914 20.10900769983243)",15.7,9.87588235294,8.74,7.47,2.32019411586,1.15133894537,10021,33.9817647059,33.8,2.58820994919,"(105.608627657, 20.1111236757)","(105.599705099, 20.1090076998)",16,203
22,53,1,"LINESTRING (105.6032869204835 20.23722099874179, 105.6032891936061 20.23726749542727, 105.6033003290909 20.2373002300936, 105.6033343315957 20.23737509363865, 105.6033420942815 20.23739745274631, 105.6033799456507 20.23747725486039, 105.603389962355 20.2",7.88,Input VPROMMS: 214TT00074 (45.45 pct); 214TT00075 (44.32 pct); 213TT00009 (10.23 pct);,"LINESTRING (105.6032869204835 20.23722099874179, 105.6069457371158 20.24613396144044)",10.6,8.748,7.88,7.39,1.4536058613,1.18236404286,10022,21.49,20.77,2.45458775298,"(105.60328692, 20.2372209987)","(105.606945737, 20.2461339614)",19,204
23,54,2,"LINESTRING (105.6032869204835 20.23722099874179, 105.6032939613084 20.23721504251112, 105.6033816435098 20.23715348562399, 105.6034394962333 20.23712153536789, 105.6035063552024 20.23709416768296, 105.6035551923971 20.23708084240403, 105.6036089552026 20",9.9,Input VPROMMS: 214TT00074 (41.74 pct); 214tt00025 (37.39 pct); 214TT00075 (14.78 pct); 214tt00078 (6.09 pct);,"LINESTRING (105.6032869204835 20.23722099874179, 105.6395919117024 20.21656795768408)",13.84,10.5344827586,9.9,7.97,1.82041122946,4.75508391757,10023,26.5510344828,25.1,11.7926081156,"(105.60328692, 20.2372209987)","(105.639591912, 20.2165679577)",19,205
24,99,1,"LINESTRING (105.638231244552 20.21379137861454, 105.6382315770507 20.21379671225171, 105.6382488772321 20.21390663531774, 105.6382766523314 20.21400971021309, 105.6382778349094 20.21401720439149, 105.6382946487196 20.21407747920417, 105.6383081793286 20.",8.61,Input VPROMMS: 217b_1 (46.67 pct); 217B_1 (46.67 pct); 214tt00078 (6.67 pct);,"LINESTRING (105.638231244552 20.21379137861454, 105.6395919117024 20.21656795768408)",9.08,8.21,8.61,6.44,1.10894093621,0.341342793196,10024,32.16,33.91,0.758463686482,"(105.638231245, 20.2137913786)","(105.639591912, 20.2165679577)",44,205
25,102,1,"LINESTRING (105.6562712044171 20.2122072419355, 105.656260857844 20.21221018645175, 105.6562496601956 20.21221248892949, 105.6561838147665 20.21223311873219, 105.6560864860898 20.21227598938309, 105.656032526398 20.21230816242082, 105.6560099694944 20.21",6.775,Input VPROMMS: 217b_1 (49.55 pct); 217B_1 (49.55 pct); 214tt00025 (0.9 pct);,"LINESTRING (105.6562712044171 20.2122072419355, 105.6395919117024 20.21656795768408)",11.03,7.00026315789,6.775,4.82,1.42086476683,2.62012834853,10025,34.4444736842,35.82,4.86033808652,"(105.656271204, 20.2122072419)","(105.639591912, 20.2165679577)",46,205
26,55,1,"LINESTRING (105.6064126335756 20.27554542397149, 105.6065318145478 20.27573491027841, 105.606539470674 20.27575028012786, 105.6065532022735 20.27577179452629, 105.6065540859017 20.27577362304765, 105.6065696458147 20.27581875119168, 105.6065729048745 20.",11.79,Input VPROMMS: 214TT00071 (70.83 pct); 214TT00073 (29.17 pct);,"LINESTRING (105.6064126335756 20.27554542397149, 105.6110515938086 20.27743920045044)",12.54,11.1433333333,11.79,9.1,1.80887626258,0.614146066608,10026,22.14,23.09,1.75522945837,"(105.606412634, 20.275545424)","(105.611051594, 20.2774392005)",21,206
27,56,0,"LINESTRING (105.6064126335756 20.27554542397149, 105.6064318046624 20.27551498680496, 105.6064735380406 20.27546171934993, 105.6065191335943 20.27541531103109, 105.6065885385619 20.27535981091462, 105.6066193299576 20.27534091796993, 105.606645769008 20.",8.91,213TT00002,"LINESTRING (105.6064126335756 20.27554542397149, 105.6596354055586 20.25763187508462)",12.14,8.96384615385,8.91,6.14,1.30196534715,7.03475650356,10027,24.5676923077,22.88,16.0533143411,"(105.606412634, 20.275545424)","(105.659635406, 20.2576318751)",21,207
28,57,0,"LINESTRING (105.608291297353 20.14754283569102, 105.6082913263255 20.14754275623725, 105.6082913306961 20.14754271245642, 105.6082913481794 20.14754266450462, 105.6082920493471 20.14754163899864, 105.6082951196206 20.14753817155971, 105.608311268757 20.1",8.33,Input VPROMMS: 214TT00064 (53.33 pct); 214TT00014 (46.67 pct);,"LINESTRING (105.608291297353 20.14754283569102, 105.6100296610375 20.14373820372177)",9.95,8.71666666667,8.33,7.87,1.092581042,0.47201922999,10028,27.4066666667,27.37,1.02239365216,"(105.608291297, 20.1475428357)","(105.610029661, 20.1437382037)",23,208
29,63,0,"LINESTRING (105.6099000585791 20.14338203144949, 105.6099097870078 20.14340173059652, 105.6099377075101 20.14347452730991, 105.6099500726418 20.143519495694, 105.6100296610375 20.14373820372177)",8.68266009852,Input VPROMMS: 214TT00064 (50.0 pct); 212th00038 (25.0 pct); QL45_1 (25.0 pct);,"LINESTRING (105.6099000585791 20.14338203144949, 105.6100296610375 20.14373820372177)",,,,,,0.041708868189,10029,,,0.0932832192103,"(105.609900059, 20.1433820314)","(105.610029661, 20.1437382037)",27,208
