time,speed,category,start_lat,start_lon,end_lat,end_lon,is_fixed,iri,distance,suspension,Line_Geometry,VPROMMS_ID
10:27:18 2017-April-26,46.12,FAIR,20.30512422,105.52067807,20.3041989,105.52072543,True,5.92,102.56,SUV,"LINESTRING (105.52067807 20.30512422, 105.52072543 20.3041989)",DHCM_1
10:27:26 2017-April-26,47.44,FAIR,20.3041989,105.52072543,20.30323561,105.520795,True,5.84,106.89,SUV,"LINESTRING (105.52072543 20.3041989, 105.520795 20.30323561)",DHCM_1
10:27:33 2017-April-26,54.28,FAIR,20.30323561,105.520795,20.30226863,105.52084864,True,5.57,107.2,SUV,"LINESTRING (105.520795 20.30323561, 105.52084864 20.30226863)",DHCM_1
10:27:40 2017-April-26,55.24,FAIR,20.30226863,105.52084864,20.30129562,105.5209084,True,5.7,107.9,SUV,"LINESTRING (105.52084864 20.30226863, 105.5209084 20.30129562)",DHCM_1
10:27:47 2017-April-26,55.56,FAIR,20.30129562,105.5209084,20.3003203,105.52097881,True,5.89,108.23,SUV,"LINESTRING (105.5209084 20.30129562, 105.52097881 20.3003203)",DHCM_1
10:27:54 2017-April-26,54.66,POOR,20.3003203,105.52097881,20.29936833,105.52106146,True,6.5,105.74,SUV,"LINESTRING (105.52097881 20.3003203, 105.52106146 20.29936833)",DHCM_1
10:28:02 2017-April-26,50.5,POOR,20.29936833,105.52106146,20.29836962,105.52111762,True,7.27,110.72,SUV,"LINESTRING (105.52106146 20.29936833, 105.52111762 20.29836962)",DHCM_1
10:28:09 2017-April-26,51.4,POOR,20.29836962,105.52111762,20.29745725,105.52115517,True,6.08,101.08,SUV,"LINESTRING (105.52111762 20.29836962, 105.52115517 20.29745725)",DHCM_1
10:28:17 2017-April-26,50.74,POOR,20.29745725,105.52115517,20.29643944,105.52123974,True,6.22,113.03,SUV,"LINESTRING (105.52115517 20.29745725, 105.52123974 20.29643944)",DHCM_1
10:28:24 2017-April-26,51.72,FAIR,20.29643944,105.52123974,20.29553621,105.52129934,True,5.8,100.19,SUV,"LINESTRING (105.52123974 20.29643944, 105.52129934 20.29553621)",DHCM_1
10:28:31 2017-April-26,51.3,FAIR,20.29553621,105.52129934,20.294631,105.52136379,True,5.07,100.44,SUV,"LINESTRING (105.52129934 20.29553621, 105.52136379 20.294631)",DHCM_1
10:28:38 2017-April-26,52.82,FAIR,20.294631,105.52136379,20.29370141,105.52142289,True,5.55,103.1,SUV,"LINESTRING (105.52136379 20.294631, 105.52142289 20.29370141)",DHCM_1
10:28:45 2017-April-26,52.57,FAIR,20.29370141,105.52142289,20.29278087,105.52148357,True,5.64,102.11,SUV,"LINESTRING (105.52142289 20.29370141, 105.52148357 20.29278087)",DHCM_1
10:28:52 2017-April-26,56.14,POOR,20.29278087,105.52148357,20.29180911,105.52154409,True,6.68,107.77,SUV,"LINESTRING (105.52148357 20.29278087, 105.52154409 20.29180911)",DHCM_1
10:28:59 2017-April-26,55.21,FAIR,20.29180911,105.52154409,20.29083522,105.52160662,True,5.84,108.02,SUV,"LINESTRING (105.52154409 20.29180911, 105.52160662 20.29083522)",DHCM_1
10:29:06 2017-April-26,53.6,GOOD,20.29083522,105.52160662,20.28990399,105.52167342,True,3.94,103.33,SUV,"LINESTRING (105.52160662 20.29083522, 105.52167342 20.28990399)",DHCM_1
10:29:13 2017-April-26,52.78,POOR,20.28990399,105.52167342,20.28898357,105.52172991,True,6.36,102.07,SUV,"LINESTRING (105.52167342 20.28990399, 105.52172991 20.28898357)",DHCM_1
10:29:24 2017-April-26,32.2,FAIR,20.28898357,105.52172991,20.28808138,105.5217901,True,4.87,100.08,SUV,"LINESTRING (105.52172991 20.28898357, 105.5217901 20.28808138)",DHCM_1
10:29:33 2017-April-26,45.23,POOR,20.28808138,105.5217901,20.28706277,105.52185271,True,6.62,112.96,SUV,"LINESTRING (105.5217901 20.28808138, 105.52185271 20.28706277)",DHCM_1
10:29:41 2017-April-26,48.92,POOR,20.28706277,105.52185271,20.28608787,105.52191314,True,6.98,108.11,SUV,"LINESTRING (105.52185271 20.28706277, 105.52191314 20.28608787)",DHCM_1
10:29:49 2017-April-26,45.48,FAIR,20.28608787,105.52191314,20.28518359,105.52197173,True,4.54,100.3,SUV,"LINESTRING (105.52191314 20.28608787, 105.52197173 20.28518359)",DHCM_1
10:29:58 2017-April-26,44.58,FAIR,20.28518359,105.52197173,20.28417462,105.52205396,True,4.81,112.03,SUV,"LINESTRING (105.52197173 20.28518359, 105.52205396 20.28417462)",DHCM_1
10:30:07 2017-April-26,45.44,FAIR,20.28417462,105.52205396,20.2831602,105.5220921,True,5.42,112.38,SUV,"LINESTRING (105.52205396 20.28417462, 105.5220921 20.2831602)",DHCM_1
10:30:15 2017-April-26,47.29,FAIR,20.2831602,105.5220921,20.28220982,105.522032,True,4.68,105.4,SUV,"LINESTRING (105.5220921 20.2831602, 105.522032 20.28220982)",DHCM_1
10:30:23 2017-April-26,47.9,FAIR,20.28220982,105.522032,20.2812583,105.52190141,True,5.36,106.22,SUV,"LINESTRING (105.522032 20.28220982, 105.52190141 20.2812583)",DHCM_1
10:30:32 2017-April-26,44.87,POOR,20.2812583,105.52190141,20.28026949,105.52169471,True,6.05,111.58,SUV,"LINESTRING (105.52190141 20.2812583, 105.52169471 20.28026949)",DHCM_1
10:30:41 2017-April-26,42.3,FAIR,20.28026949,105.52169471,20.27934153,105.52152397,True,5.58,104.27,SUV,"LINESTRING (105.52169471 20.28026949, 105.52152397 20.27934153)",DHCM_1
10:30:50 2017-April-26,44.69,FAIR,20.27934153,105.52152397,20.27834232,105.52134586,True,4.47,112.17,SUV,"LINESTRING (105.52152397 20.27934153, 105.52134586 20.27834232)",DHCM_1
10:30:58 2017-April-26,48.93,POOR,20.27834232,105.52134586,20.27737346,105.52117545,True,6.55,108.73,SUV,"LINESTRING (105.52134586 20.27834232, 105.52117545 20.27737346)",DHCM_1
10:31:06 2017-April-26,45.71,POOR,20.27737346,105.52117545,20.2764657,105.52101402,True,7.05,101.9,SUV,"LINESTRING (105.52117545 20.27737346, 105.52101402 20.2764657)",DHCM_1
10:31:15 2017-April-26,43.39,FAIR,20.2764657,105.52101402,20.27549608,105.52083557,True,5.61,108.95,SUV,"LINESTRING (105.52101402 20.2764657, 105.52083557 20.27549608)",DHCM_1
10:31:24 2017-April-26,42.93,FAIR,20.27549608,105.52083557,20.27455383,105.52067983,True,4.68,105.58,SUV,"LINESTRING (105.52083557 20.27549608, 105.52067983 20.27455383)",DHCM_1
10:31:33 2017-April-26,44.29,POOR,20.27455383,105.52067983,20.27355127,105.52059668,True,7.3,111.33,SUV,"LINESTRING (105.52067983 20.27455383, 105.52059668 20.27355127)",DHCM_1
10:31:42 2017-April-26,42.01,POOR,20.27355127,105.52059668,20.27260479,105.52074823,True,7.35,105.97,SUV,"LINESTRING (105.52059668 20.27355127, 105.52074823 20.27260479)",DHCM_1
10:31:51 2017-April-26,42.51,FAIR,20.27260479,105.52074823,20.27172158,105.52113237,True,5.51,105.69,SUV,"LINESTRING (105.52074823 20.27260479, 105.52113237 20.27172158)",DHCM_1
10:32:01 2017-April-26,38.19,POOR,20.27172158,105.52113237,20.2709134,105.52167627,True,6.78,105.99,SUV,"LINESTRING (105.52113237 20.27172158, 105.52167627 20.2709134)",DHCM_1
10:32:12 2017-April-26,34.83,FAIR,20.2709134,105.52167627,20.27015371,105.5222884,True,5.27,105.65,SUV,"LINESTRING (105.52167627 20.2709134, 105.5222884 20.27015371)",DHCM_1
10:32:22 2017-April-26,37.1,FAIR,20.27015371,105.5222884,20.26934607,105.52275687,True,4.75,101.93,SUV,"LINESTRING (105.5222884 20.27015371, 105.52275687 20.26934607)",DHCM_1
10:32:31 2017-April-26,39.64,FAIR,20.26934607,105.52275687,20.26842947,105.52287471,True,4.82,102.22,SUV,"LINESTRING (105.52275687 20.26934607, 105.52287471 20.26842947)",DHCM_1
10:32:39 2017-April-26,46.77,FAIR,20.26842947,105.52287471,20.2675461,105.52258671,True,5.17,102.32,SUV,"LINESTRING (105.52287471 20.26842947, 105.52258671 20.2675461)",DHCM_1
10:32:49 2017-April-26,39.58,FAIR,20.2675461,105.52258671,20.26681071,105.52193569,True,5.98,106.08,SUV,"LINESTRING (105.52258671 20.2675461, 105.52193569 20.26681071)",DHCM_1
10:33:01 2017-April-26,32.92,FAIR,20.26681071,105.52193569,20.26634149,105.52102089,True,5.06,108.77,SUV,"LINESTRING (105.52193569 20.26681071, 105.52102089 20.26634149)",DHCM_1
10:33:11 2017-April-26,37.64,FAIR,20.26634149,105.52102089,20.2659884,105.52007969,True,5.33,105.81,SUV,"LINESTRING (105.52102089 20.26634149, 105.52007969 20.2659884)",DHCM_1
10:33:19 2017-April-26,46.14,FAIR,20.2659884,105.52007969,20.26564123,105.51912926,True,5.17,106.47,SUV,"LINESTRING (105.52007969 20.2659884, 105.51912926 20.26564123)",DHCM_1
10:33:26 2017-April-26,53.01,FAIR,20.26564123,105.51912926,20.26529375,105.51821882,True,4.36,102.6,SUV,"LINESTRING (105.51912926 20.26564123, 105.51821882 20.26529375)",DHCM_1
10:33:34 2017-April-26,50.95,FAIR,20.26529375,105.51821882,20.26494004,105.51721249,True,4.44,112.19,SUV,"LINESTRING (105.51821882 20.26529375, 105.51721249 20.26494004)",DHCM_1
10:33:42 2017-April-26,48.41,FAIR,20.26494004,105.51721249,20.26457895,105.51626718,True,4.67,106.54,SUV,"LINESTRING (105.51721249 20.26494004, 105.51626718 20.26457895)",DHCM_1
10:33:50 2017-April-26,49.6,FAIR,20.26457895,105.51626718,20.26421295,105.51527937,True,4.63,110.87,SUV,"LINESTRING (105.51626718 20.26457895, 105.51527937 20.26421295)",DHCM_1
10:33:58 2017-April-26,49.95,FAIR,20.26421295,105.51527937,20.26384096,105.51429617,True,4.54,110.66,SUV,"LINESTRING (105.51527937 20.26421295, 105.51429617 20.26384096)",DHCM_1
10:34:06 2017-April-26,49.04,FAIR,20.26384096,105.51429617,20.26341529,105.51336679,True,4.34,107.93,SUV,"LINESTRING (105.51429617 20.26384096, 105.51336679 20.26341529)",DHCM_1
10:34:14 2017-April-26,48.18,FAIR,20.26341529,105.51336679,20.26282625,105.5125586,True,4.64,106.68,SUV,"LINESTRING (105.51336679 20.26341529, 105.5125586 20.26282625)",DHCM_1
10:34:22 2017-April-26,49.49,FAIR,20.26282625,105.5125586,20.2620422,105.5118914,True,4.35,111.32,SUV,"LINESTRING (105.5125586 20.26282625, 105.5118914 20.2620422)",DHCM_1
10:34:29 2017-April-26,52.97,FAIR,20.2620422,105.5118914,20.26121604,105.51142897,True,4.75,103.44,SUV,"LINESTRING (105.5118914 20.2620422, 105.51142897 20.26121604)",DHCM_1
15:07:15 2017-April-26,23.07,POOR,20.109235,105.6001629,20.10929799,105.6011435,True,7.52,102.78,SUV,"LINESTRING (105.6001629 20.109235, 105.6011435 20.10929799)",QL45_1
15:07:26 2017-April-26,33.35,POOR,20.10929799,105.6011435,20.10904854,105.60209686,True,8.74,103.45,SUV,"LINESTRING (105.6011435 20.10929799, 105.60209686 20.10904854)",QL45_1
15:07:36 2017-April-26,35.79,POOR,20.10904854,105.60209686,20.10886221,105.60305089,True,9.81,101.88,SUV,"LINESTRING (105.60209686 20.10904854, 105.60305089 20.10886221)",QL45_1
15:07:46 2017-April-26,37.17,POOR,20.10886221,105.60305089,20.10868737,105.60408102,True,7.62,109.45,SUV,"LINESTRING (105.60305089 20.10886221, 105.60408102 20.10868737)",QL45_1
15:07:55 2017-April-26,40.23,POOR,20.10868737,105.60408102,20.10857434,105.6050488,True,8.38,101.98,SUV,"LINESTRING (105.60408102 20.10868737, 105.6050488 20.10857434)",QL45_1
15:08:04 2017-April-26,44.06,POOR,20.10857434,105.6050488,20.10855024,105.60611422,True,9.67,111.45,SUV,"LINESTRING (105.6050488 20.10857434, 105.60611422 20.10855024)",QL45_1
15:08:14 2017-April-26,39.11,POOR,20.10855024,105.60611422,20.10849651,105.60712349,True,8.46,105.71,SUV,"LINESTRING (105.60611422 20.10855024, 105.60712349 20.10849651)",QL45_1
15:08:27 2017-April-26,33.8,POOR,20.10849651,105.60712349,20.10911576,105.60786042,True,9.67,103.14,SUV,"LINESTRING (105.60712349 20.10849651, 105.60786042 20.10911576)",QL45_1
15:08:39 2017-April-26,32.82,POOR,20.10911576,105.60786042,20.11006057,105.60820148,True,7.8,110.51,SUV,"LINESTRING (105.60786042 20.10911576, 105.60820148 20.11006057)",QL45_1
15:08:50 2017-April-26,32.98,POOR,20.11006057,105.60820148,20.11094097,105.60848529,True,8.65,101.88,SUV,"LINESTRING (105.60820148 20.11006057, 105.60848529 20.11094097)",QL45_1
15:09:01 2017-April-26,34.56,POOR,20.11094097,105.60848529,20.11188481,105.60865578,True,9.04,106.0,SUV,"LINESTRING (105.60848529 20.11094097, 105.60865578 20.11188481)",QL45_1
15:09:10 2017-April-26,40.61,POOR,20.11188481,105.60865578,20.11281264,105.60856417,True,10.17,103.16,SUV,"LINESTRING (105.60865578 20.11188481, 105.60856417 20.11281264)",QL45_1
15:09:38 2017-April-26,27.45,POOR,20.11377187,105.60855914,20.11404328,105.60955491,True,8.5,108.38,SUV,"LINESTRING (105.60855914 20.11377187, 105.60955491 20.11404328)",QL45_1
15:09:48 2017-April-26,37.97,POOR,20.11404328,105.60955491,20.11441413,105.61048228,True,9.0,105.31,SUV,"LINESTRING (105.60955491 20.11404328, 105.61048228 20.11441413)",QL45_1
15:09:57 2017-April-26,41.98,POOR,20.11441413,105.61048228,20.11478545,105.61141804,True,9.76,106.14,SUV,"LINESTRING (105.61048228 20.11441413, 105.61141804 20.11478545)",QL45_1
15:10:06 2017-April-26,43.85,POOR,20.11478545,105.61141804,20.11515677,105.61238959,True,8.32,109.6,SUV,"LINESTRING (105.61141804 20.11478545, 105.61238959 20.11515677)",QL45_1
15:10:15 2017-April-26,44.34,POOR,20.11515677,105.61238959,20.11553249,105.61336457,True,9.18,110.11,SUV,"LINESTRING (105.61238959 20.11515677, 105.61336457 20.11553249)",QL45_1
15:10:24 2017-April-26,43.42,POOR,20.11553249,105.61336457,20.11591973,105.61432312,True,9.41,109.02,SUV,"LINESTRING (105.61336457 20.11553249, 105.61432312 20.11591973)",QL45_1
15:10:33 2017-April-26,44.21,POOR,20.11591973,105.61432312,20.11629017,105.61531663,True,9.21,111.69,SUV,"LINESTRING (105.61432312 20.11591973, 105.61531663 20.11629017)",QL45_1
15:10:41 2017-April-26,44.83,POOR,20.11629017,105.61531663,20.11661539,105.61621131,True,9.67,100.25,SUV,"LINESTRING (105.61531663 20.11629017, 105.61621131 20.11661539)",QL45_1
15:11:51 2017-April-26,23.24,POOR,20.11823263,105.61648205,20.11895511,105.61588903,True,6.67,101.21,SUV,"LINESTRING (105.61648205 20.11823263, 105.61588903 20.11895511)",QL45_1
15:12:04 2017-April-26,28.39,POOR,20.11895511,105.61588903,20.11971661,105.6153665,True,7.48,100.46,SUV,"LINESTRING (105.61588903 20.11895511, 105.6153665 20.11971661)",QL45_1
15:12:33 2017-April-26,24.38,POOR,20.11999845,105.61491857,20.12065991,105.61417007,True,6.5,107.18,SUV,"LINESTRING (105.61491857 20.11999845, 105.61417007 20.12065991)",QL45_1
15:12:46 2017-April-26,29.35,POOR,20.12065991,105.61417007,20.12142111,105.61355408,True,7.51,106.07,SUV,"LINESTRING (105.61417007 20.12065991, 105.61355408 20.12142111)",QL45_1
15:12:59 2017-April-26,29.25,POOR,20.12142111,105.61355408,20.12236135,105.61358233,True,8.58,104.13,SUV,"LINESTRING (105.61355408 20.12142111, 105.61358233 20.12236135)",QL45_1
15:13:11 2017-April-26,30.98,POOR,20.12236135,105.61358233,20.12322561,105.61400629,True,9.84,105.45,SUV,"LINESTRING (105.61358233 20.12236135, 105.61400629 20.12322561)",QL45_1
15:13:50 2017-April-26,21.85,POOR,20.12405999,105.61417677,20.12496699,105.61408893,True,7.73,100.83,SUV,"LINESTRING (105.61417677 20.12405999, 105.61408893 20.12496699)",QL45_1
15:14:04 2017-April-26,26.65,POOR,20.12496699,105.61408893,20.12589265,105.61392708,True,8.83,103.86,SUV,"LINESTRING (105.61408893 20.12496699, 105.61392708 20.12589265)",QL45_1
15:14:16 2017-April-26,30.76,POOR,20.12589265,105.61392708,20.12681227,105.61367126,True,8.85,105.26,SUV,"LINESTRING (105.61392708 20.12589265, 105.61367126 20.12681227)",QL45_1
15:14:27 2017-April-26,34.29,POOR,20.12681227,105.61367126,20.12773457,105.61350916,True,7.6,103.5,SUV,"LINESTRING (105.61367126 20.12681227, 105.61350916 20.12773457)",QL45_1
15:14:39 2017-April-26,30.16,POOR,20.12773457,105.61350916,20.1286469,105.61328745,True,10.93,103.63,SUV,"LINESTRING (105.61350916 20.12773457, 105.61328745 20.1286469)",QL45_1
15:14:53 2017-April-26,25.75,POOR,20.1286469,105.61328745,20.1295099,105.61291387,True,8.61,103.22,SUV,"LINESTRING (105.61328745 20.1286469, 105.61291387 20.1295099)",QL45_1
15:15:06 2017-April-26,28.51,POOR,20.1295099,105.61291387,20.13041695,105.61268136,True,8.26,103.32,SUV,"LINESTRING (105.61291387 20.1295099, 105.61268136 20.13041695)",QL45_1
15:15:18 2017-April-26,30.94,POOR,20.13041695,105.61268136,20.13135337,105.61254767,True,8.43,104.61,SUV,"LINESTRING (105.61268136 20.13041695, 105.61254767 20.13135337)",QL45_1
15:15:42 2017-April-26,24.75,POOR,20.13174611,105.61244759,20.13262776,105.61201768,True,8.27,107.46,SUV,"LINESTRING (105.61244759 20.13174611, 105.61201768 20.13262776)",QL45_1
15:15:56 2017-April-26,27.27,POOR,20.13262776,105.61201768,20.13347274,105.61151183,True,8.06,107.46,SUV,"LINESTRING (105.61201768 20.13262776, 105.61151183 20.13347274)",QL45_1
15:16:09 2017-April-26,29.31,POOR,20.13347274,105.61151183,20.13437995,105.61135048,True,8.34,101.84,SUV,"LINESTRING (105.61151183 20.13347274, 105.61135048 20.13437995)",QL45_1
15:16:22 2017-April-26,28.91,POOR,20.13437995,105.61135048,20.13532346,105.6113022,True,9.43,104.57,SUV,"LINESTRING (105.61135048 20.13437995, 105.6113022 20.13532346)",QL45_1
15:16:34 2017-April-26,31.42,POOR,20.13532346,105.6113022,20.1362826,105.61117806,True,10.23,106.97,SUV,"LINESTRING (105.6113022 20.13532346, 105.61117806 20.1362826)",QL45_1
15:16:51 2017-April-26,22.01,POOR,20.1362826,105.61117806,20.13721459,105.61108628,True,9.52,103.62,SUV,"LINESTRING (105.61117806 20.1362826, 105.61108628 20.13721459)",QL45_1
15:17:05 2017-April-26,27.51,POOR,20.13721459,105.61108628,20.13817762,105.61099316,True,8.45,107.06,SUV,"LINESTRING (105.61108628 20.13721459, 105.61099316 20.13817762)",QL45_1
15:17:30 2017-April-26,27.87,POOR,20.13886125,105.61084472,20.13978863,105.6106656,True,8.76,104.36,SUV,"LINESTRING (105.61084472 20.13886125, 105.6106656 20.13978863)",QL45_1
15:17:42 2017-April-26,32.83,POOR,20.13978863,105.6106656,20.14073285,105.61044138,True,8.6,107.13,SUV,"LINESTRING (105.6106656 20.13978863, 105.61044138 20.14073285)",QL45_1
15:17:54 2017-April-26,32.15,POOR,20.14073285,105.61044138,20.14169069,105.61022714,True,9.08,108.38,SUV,"LINESTRING (105.61044138 20.14073285, 105.61022714 20.14169069)",QL45_1
15:18:03 2017-April-26,39.66,POOR,20.14169069,105.61022714,20.14259024,105.61007719,True,8.57,100.81,SUV,"LINESTRING (105.61022714 20.14169069, 105.61007719 20.14259024)",QL45_1
15:18:14 2017-April-26,35.12,POOR,20.14259024,105.61007719,20.14354317,105.60997576,True,7.58,106.03,SUV,"LINESTRING (105.61007719 20.14259024, 105.60997576 20.14354317)",QL45_1
15:18:24 2017-April-26,36.32,POOR,20.14354317,105.60997576,20.14404261,105.61079786,True,9.61,102.2,SUV,"LINESTRING (105.60997576 20.14354317, 105.61079786 20.14404261)",QL45_1
15:18:38 2017-April-26,27.02,POOR,20.14404261,105.61079786,20.14437717,105.6117192,True,13.3,103.2,SUV,"LINESTRING (105.61079786 20.14404261, 105.6117192 20.14437717)",QL45_1
15:18:49 2017-April-26,31.76,POOR,20.14437717,105.6117192,20.14473211,105.61260307,True,7.33,100.42,SUV,"LINESTRING (105.6117192 20.14437717, 105.61260307 20.14473211)",QL45_1
15:18:58 2017-April-26,42.36,POOR,20.14473211,105.61260307,20.14510669,105.61354847,True,8.37,107.19,SUV,"LINESTRING (105.61260307 20.14473211, 105.61354847 20.14510669)",QL45_1
15:19:07 2017-April-26,42.99,POOR,20.14510669,105.61354847,20.14547164,105.61449378,True,9.6,106.77,SUV,"LINESTRING (105.61354847 20.14510669, 105.61449378 20.14547164)",QL45_1
15:19:16 2017-April-26,40.84,POOR,20.14547164,105.61449378,20.14582444,105.61538427,True,9.0,100.96,SUV,"LINESTRING (105.61449378 20.14547164, 105.61538427 20.14582444)",QL45_1
15:19:25 2017-April-26,43.03,POOR,20.14582444,105.61538427,20.14621072,105.6163274,True,8.46,107.48,SUV,"LINESTRING (105.61538427 20.14582444, 105.6163274 20.14621072)",QL45_1
15:19:34 2017-April-26,40.81,POOR,20.14621072,105.6163274,20.14670772,105.61716786,True,10.19,103.67,SUV,"LINESTRING (105.6163274 20.14621072, 105.61716786 20.14670772)",QL45_1
15:19:44 2017-April-26,37.26,POOR,20.14670772,105.61716786,20.14718297,105.61803119,True,9.57,104.48,SUV,"LINESTRING (105.61716786 20.14670772, 105.61803119 20.14718297)",QL45_1
15:19:54 2017-April-26,39.5,POOR,20.14718297,105.61803119,20.1477112,105.61888464,True,8.4,106.68,SUV,"LINESTRING (105.61803119 20.14718297, 105.61888464 20.1477112)",QL45_1
15:20:03 2017-April-26,40.42,POOR,20.1477112,105.61888464,20.14818956,105.6197095,True,8.38,101.2,SUV,"LINESTRING (105.61888464 20.1477112, 105.6197095 20.14818956)",QL45_1
15:20:12 2017-April-26,41.39,POOR,20.14818956,105.6197095,20.14867893,105.62057133,True,8.96,105.14,SUV,"LINESTRING (105.6197095 20.14818956, 105.62057133 20.14867893)",QL45_1
15:20:28 2017-April-26,30.64,POOR,20.14867893,105.62057133,20.14948473,105.62105848,True,8.99,102.72,SUV,"LINESTRING (105.62057133 20.14867893, 105.62105848 20.14948473)",QL45_1
15:20:40 2017-April-26,30.94,POOR,20.14948473,105.62105848,20.15024493,105.6204767,True,8.06,103.84,SUV,"LINESTRING (105.62105848 20.14948473, 105.6204767 20.15024493)",QL45_1
15:20:55 2017-April-26,27.23,POOR,20.15024493,105.6204767,20.15105931,105.62093569,True,8.34,102.13,SUV,"LINESTRING (105.6204767 20.15024493, 105.62093569 20.15105931)",QL45_1
15:21:08 2017-April-26,30.19,POOR,20.15105931,105.62093569,20.15202876,105.62101792,True,8.17,107.67,SUV,"LINESTRING (105.62093569 20.15105931, 105.62101792 20.15202876)",QL45_1
15:21:19 2017-April-26,34.01,POOR,20.15202876,105.62101792,20.15293275,105.6209289,True,9.86,100.51,SUV,"LINESTRING (105.62101792 20.15202876, 105.6209289 20.15293275)",QL45_1
15:21:29 2017-April-26,37.26,POOR,20.15293275,105.6209289,20.15365267,105.62033303,True,8.62,101.16,SUV,"LINESTRING (105.6209289 20.15293275, 105.62033303 20.15365267)",QL45_1
15:21:41 2017-April-26,32.12,POOR,20.15365267,105.62033303,20.15435881,105.61966281,True,9.03,104.98,SUV,"LINESTRING (105.62033303 20.15365267, 105.61966281 20.15435881)",QL45_1
15:21:51 2017-April-26,36.63,POOR,20.15435881,105.61966281,20.15508283,105.61905563,True,8.76,102.25,SUV,"LINESTRING (105.61966281 20.15435881, 105.61905563 20.15508283)",QL45_1
15:22:03 2017-April-26,31.75,POOR,20.15508283,105.61905563,20.15599227,105.61885974,True,9.41,102.74,SUV,"LINESTRING (105.61905563 20.15508283, 105.61885974 20.15599227)",QL45_1
15:22:17 2017-April-26,27.92,POOR,20.15599227,105.61885974,20.15693377,105.61895689,True,10.28,104.72,SUV,"LINESTRING (105.61885974 20.15599227, 105.61895689 20.15693377)",QL45_1
15:22:29 2017-April-26,31.12,POOR,20.15693377,105.61895689,20.15787405,105.61916904,True,9.27,106.43,SUV,"LINESTRING (105.61895689 20.15693377, 105.61916904 20.15787405)",QL45_1
15:22:45 2017-April-26,24.34,POOR,20.15787405,105.61916904,20.15881756,105.61910559,True,7.41,104.66,SUV,"LINESTRING (105.61916904 20.15787405, 105.61910559 20.15881756)",QL45_1
15:22:56 2017-April-26,33.17,POOR,20.15881756,105.61910559,20.15956376,105.61855841,True,9.56,100.48,SUV,"LINESTRING (105.61910559 20.15881756, 105.61855841 20.15956376)",QL45_1
15:23:22 2017-April-26,22.18,POOR,20.15978412,105.61838667,20.15939654,105.61745485,True,7.7,106.44,SUV,"LINESTRING (105.61838667 20.15978412, 105.61745485 20.15939654)",QL45_1
15:23:35 2017-April-26,28.94,POOR,20.15939654,105.61745485,20.15914806,105.61646227,True,8.66,107.35,SUV,"LINESTRING (105.61745485 20.15939654, 105.61646227 20.15914806)",QL45_1
15:23:47 2017-April-26,32.95,POOR,20.15914806,105.61646227,20.15856296,105.61566431,True,8.93,105.62,SUV,"LINESTRING (105.61646227 20.15914806, 105.61566431 20.15856296)",QL45_1
15:24:01 2017-April-26,26.9,POOR,20.15856296,105.61566431,20.15860625,105.61464071,True,8.32,107.12,SUV,"LINESTRING (105.61566431 20.15856296, 105.61464071 20.15860625)",QL45_1
15:24:11 2017-April-26,39.34,POOR,20.15860625,105.61464071,20.15842005,105.61362156,True,10.43,108.52,SUV,"LINESTRING (105.61464071 20.15860625, 105.61362156 20.15842005)",QL45_1
15:24:21 2017-April-26,36.37,POOR,20.15842005,105.61362156,20.15813041,105.61270625,True,9.75,100.92,SUV,"LINESTRING (105.61362156 20.15842005, 105.61270625 20.15813041)",QL45_1
15:24:30 2017-April-26,42.93,POOR,20.15813041,105.61270625,20.15774807,105.61176203,True,8.79,107.4,SUV,"LINESTRING (105.61270625 20.15813041, 105.61176203 20.15774807)",QL45_1
15:24:39 2017-April-26,44.05,POOR,20.15774807,105.61176203,20.15736963,105.61079551,True,10.6,109.38,SUV,"LINESTRING (105.61176203 20.15774807, 105.61079551 20.15736963)",QL45_1
15:24:48 2017-April-26,43.16,POOR,20.15736963,105.61079551,20.15696478,105.60984719,True,10.25,108.8,SUV,"LINESTRING (105.61079551 20.15736963, 105.60984719 20.15696478)",QL45_1
15:24:58 2017-April-26,38.06,POOR,20.15696478,105.60984719,20.15662238,105.60891034,True,9.04,105.02,SUV,"LINESTRING (105.60984719 20.15696478, 105.60891034 20.15662238)",QL45_1
15:25:08 2017-April-26,39.56,POOR,20.15662238,105.60891034,20.15626372,105.60795221,True,9.94,107.75,SUV,"LINESTRING (105.60891034 20.15662238, 105.60795221 20.15626372)",QL45_1
15:25:19 2017-April-26,34.49,POOR,20.15626372,105.60795221,20.15532247,105.60777552,True,9.51,105.83,SUV,"LINESTRING (105.60795221 20.15626372, 105.60777552 20.15532247)",QL45_1
15:25:30 2017-April-26,35.79,POOR,20.15532247,105.60777552,20.1544298,105.60735969,True,8.41,107.96,SUV,"LINESTRING (105.60777552 20.15532247, 105.60735969 20.1544298)",QL45_1
15:26:28 2017-April-26,24.64,POOR,20.15366801,105.60664019,20.1530475,105.60588598,True,7.85,104.58,SUV,"LINESTRING (105.60664019 20.15366801, 105.60588598 20.1530475)",QL45_1
15:26:43 2017-April-26,25.04,POOR,20.1530475,105.60588598,20.15310584,105.60490815,True,8.23,102.43,SUV,"LINESTRING (105.60588598 20.1530475, 105.60490815 20.15310584)",QL45_1
15:26:55 2017-April-26,31.3,POOR,20.15310584,105.60490815,20.15343416,105.60397181,True,9.83,104.42,SUV,"LINESTRING (105.60490815 20.15310584, 105.60397181 20.15343416)",QL45_1
