,ID,IsCentroid,Line_Geome,TC_iri_med,VPROMMS_ID,geometry,iri_max,iri_mean,iri_med,iri_min,iri_stdev,length,osmid,speed_mean,speed_med,total_cost,End_pos,Start_pos,TNODE_,FNODE_
66,63,0,"LINESTRING (105.5687141983563 20.02508743180133, 105.568758583339 20.02522955509963, 105.5687766039149 20.02532298631354, 105.5687821771248 20.0254002906726, 105.5687815158529 20.02541466416567, 105.5687821852347 20.02542405458198, 105.5687902622016 20.0",8.085,Input VPROMMS: 214YD00050 (58.49 pct); 214YD00052 (26.42 pct); 214YD00048 (11.32 pct); 214YD00051 (3.77 pct);,"LINESTRING (105.5687141983563 20.02508743180133, 105.5699456426836 20.03203540248699)",9.05,8.1825,8.085,7.51,0.719229912244,0.799904520066,10066,23.2275,23.29,2.01675927122,"(105.568714198, 20.0250874318)","(105.569945643, 20.0320354025)",57,66
67,67,0,"LINESTRING (105.5697419103955 20.03229677701003, 105.5697419478047 20.03229674534258, 105.5697419590558 20.03229672952525, 105.5697420579769 20.03229647314038, 105.5697420881501 20.03229641701169, 105.5697424366542 20.03229551388646, 105.5697433640035 20",6.85040983607,214YD00048,"LINESTRING (105.5697419103955 20.03229677701003, 105.5699456426836 20.03203540248699)",,,,,,0.0364547482068,10067,,,0.0806598655252,"(105.56974191, 20.032296777)","(105.569945643, 20.0320354025)",62,66
68,103,0,"LINESTRING (105.5833856760597 20.02338184348052, 105.5833572790418 20.02339450504157)",7.81,213YD00012,"LINESTRING (105.5833572790418 20.02339450504157, 105.5833856760597 20.02338184348052)",7.81,7.81,7.81,7.81,,0.00328409608725,10068,37.09,37.09,0.00805424565398,"(105.583357279, 20.023394505)","(105.583385676, 20.0233818435)",59,98
69,65,0,"LINESTRING (105.5688300721376 20.00993461914734, 105.568895286891 20.0099350739882, 105.5690216602362 20.00992468174656, 105.5690383524714 20.00992486205769, 105.5691007701033 20.00991791171164, 105.5691487514396 20.00990639486257, 105.5691619070321 20.0",6.1,212TH00029,"LINESTRING (105.5688300721376 20.00993461914734, 105.5717743429471 20.00972284086335)",7.48,6.16,6.1,4.9,1.29104608748,0.310938970859,10069,32.0133333333,33.31,0.629651415989,"(105.568830072, 20.0099346191)","(105.571774343, 20.0097228409)",61,278
70,74,0,"LINESTRING (105.5725397185789 19.99113081321034, 105.5725343887153 19.99128332946755, 105.5725255842311 19.99135119575007, 105.5725252169494 19.9913936653019, 105.5725274440601 19.99141275888512, 105.5725270689136 19.99145613785776, 105.5725292960243 19.",2.575,214YD00017,"LINESTRING (105.5725397185789 19.99113081321034, 105.5746650233671 19.99426510241217)",2.64,2.575,2.575,2.51,0.0919238815543,0.434850622127,10070,22.715,22.715,0.497360399058,"(105.572539719, 19.9911308132)","(105.574665023, 19.9942651024)",63,280
71,75,1,"LINESTRING (105.5874759308991 19.99253820640676, 105.5874350096783 19.9925476791693, 105.587330195888 19.99256247355853, 105.5872832108563 19.99257492098175, 105.5872563667712 19.99257867806333, 105.5872220239263 19.99258778391556, 105.5871834088828 19.9",6.88,Input VPROMMS: 212TH00027 (54.55 pct); 212YD00027 (45.45 pct);,"LINESTRING (105.5725397185789 19.99113081321034, 105.5874759308991 19.99253820640676)",9.37,6.9348,6.88,4.3,1.20918746823,1.5866900557,10071,28.8108,28.32,3.52245192365,"(105.572539719, 19.9911308132)","(105.587475931, 19.9925382064)",63,72
72,68,0,"LINESTRING (105.5725397185789 19.99113081321034, 105.5724931256494 19.99110692068258, 105.5724312369698 19.99108306604964, 105.5723691418469 19.99106698700238, 105.5723068402807 19.99105868354079, 105.5722586853686 19.99105827687581, 105.5722443797705 19",7.325,Input VPROMMS: 212TH00027 (70.69 pct); 212YD00027 (27.59 pct); 214YD00028 (1.72 pct);,"LINESTRING (105.5725397185789 19.99113081321034, 105.5698945340892 20.00157975973822)",9.74,7.58277777778,7.325,6.39,0.902355124794,2.06641682263,10072,34.7461111111,34.955,4.81733421776,"(105.572539719, 19.9911308132)","(105.569894534, 20.0015797597)",63,282
73,69,0,"LINESTRING (105.5699456426836 20.03203540248699, 105.570081832744 20.03210895764475, 105.5701164829235 20.03213294396535, 105.57013463373 20.03214375265344, 105.5701832674182 20.03218082034302, 105.5702035254239 20.03220037125315, 105.5702345347969 20.03",6.53,214YD00048,"LINESTRING (105.5699456426836 20.03203540248699, 105.5728187568329 20.03418783533866)",7.14,6.63333333333,6.53,6.23,0.463716867639,0.394054830231,10073,21.7566666667,22.43,0.840321925468,"(105.569945643, 20.0320354025)","(105.572818757, 20.0341878353)",66,283
74,72,0,"LINESTRING (105.5701048618416 20.0127325302654, 105.5702073102926 20.01270303025241, 105.5702740403291 20.01267566574548, 105.5703288829167 20.01264544400648, 105.5703508943724 20.01262973697735, 105.5703820469211 20.01261257534237, 105.5704040558835 20.",1.96,Input VPROMMS: 214YD00033 (53.33 pct); 213YD00011 (46.67 pct);,"LINESTRING (105.5701048618416 20.0127325302654, 105.5729183502759 20.01178453991831)",8.39,3.51625,1.96,1.26,2.79274538505,0.316551649778,10074,33.14625,35.42,0.31338613328,"(105.570104862, 20.0127325303)","(105.57291835, 20.0117845399)",67,77
75,76,0,"LINESTRING (105.5752353198673 20.01239010658517, 105.5752259110725 20.01239134101479, 105.5751580840411 20.01239382631023, 105.5750960706655 20.01238975837703, 105.5750331023703 20.01237865873129, 105.5749729007484 20.01236077150085, 105.5749320898968 20",2.05,Input VPROMMS: 214YD00033 (53.33 pct); 213YD00011 (46.67 pct);,"LINESTRING (105.5752353198673 20.01239010658517, 105.5729183502759 20.01178453991831)",5.66,3.376,2.05,1.7,2.04793310438,0.252861482067,10075,27.666,27.75,0.256022250593,"(105.57523532, 20.0123901066)","(105.57291835, 20.0117845399)",74,77
76,91,0,"LINESTRING (105.581583458059 20.01453182417285, 105.5815833715064 20.01453171433359, 105.5815833194565 20.01453167449551, 105.58158257348 20.01453135630107, 105.5815825490051 20.01453134930902, 105.581582023436 20.01453112511516, 105.5815811474234 20.014",3.15,214YD00019,"LINESTRING (105.5774974851172 20.01386900292044, 105.581583458059 20.01453182417285)",3.53,3.23,3.15,3.01,0.269072480941,0.439281991914,10076,23.5733333333,23.9,0.565575564589,"(105.577497485, 20.0138690029)","(105.581583458, 20.0145318242)",69,287
77,92,0,"LINESTRING (105.5774974851172 20.01386900292044, 105.5775346854347 20.01371787773374, 105.5775471770575 20.01362648300998, 105.5775476047836 20.01360083790631, 105.5775525991832 20.01356411834829, 105.5775530144172 20.0135405332848, 105.5775578733727 20.",6.85040983607,Input VPROMMS: 214YD00018 (66.67 pct); 214YD00063 (33.33 pct);,"LINESTRING (105.5774974851172 20.01386900292044, 105.5776432520754 20.01310417336045)",,,,,,0.0861914033313,10077,,,0.190707310957,"(105.577497485, 20.0138690029)","(105.577643252, 20.0131041734)",69,94
78,93,0,"LINESTRING (105.5775247150623 20.01296504855328, 105.577582699604 20.01302776504184, 105.5776432520754 20.01310417336045)",1.89,Input VPROMMS: 214YD00018 (40.0 pct); 213YD00011 (20.0 pct); 214YD00063 (20.0 pct); 214YD00033 (20.0 pct);,"LINESTRING (105.5775247150623 20.01296504855328, 105.5776432520754 20.01310417336045)",1.89,1.89,1.89,1.89,,0.0197822001712,10078,28.3,28.3,0.0192381896665,"(105.577524715, 20.0129650486)","(105.577643252, 20.0131041734)",84,94
79,109,1,"LINESTRING (105.5875899026003 19.99256369692341, 105.5874759308991 19.99253820640676)",6.85040983607,212YD00027,"LINESTRING (105.5874759308991 19.99253820640676, 105.5875899026003 19.99256369692341)",,,,,,0.0122523107673,10079,,,0.0271094929324,"(105.587475931, 19.9925382064)","(105.587589903, 19.9925636969)",72,101
80,102,1,"LINESTRING (105.5874759308991 19.99253820640676, 105.5874337532315 19.99235735998318, 105.5873829351801 19.99205398809977, 105.5873822471238 19.99205165433603, 105.5873819207006 19.99205090823851, 105.5873816393751 19.99204995510833, 105.5873816194797 19",2.84,214YD00014,"LINESTRING (105.5874759308991 19.99253820640676, 105.5833417346175 19.97793986202301)",3.86,2.86384615385,2.84,2.05,0.583131466903,1.67528508982,10080,24.1176923077,24.15,2.02709495868,"(105.587475931, 19.9925382064)","(105.583341735, 19.977939862)",72,290
81,81,0,"LINESTRING (105.5775247150623 20.01296504855328, 105.5773857062075 20.01297603438938, 105.5773426547182 20.0129784189964, 105.5772733023205 20.01297427517366, 105.577211796153 20.01296313971246, 105.5772042460397 20.0129608130407, 105.5771504712135 20.01",2.61,Input VPROMMS: 214YD00033 (57.14 pct); 213YD00011 (42.86 pct);,"LINESTRING (105.5752353198673 20.01239010658517, 105.5775247150623 20.01296504855328)",8.06,3.955,2.61,1.46,2.80921875261,0.251362767065,10081,27.4866666667,28.0,0.289695589042,"(105.57523532, 20.0123901066)","(105.577524715, 20.0129650486)",74,84
82,82,0,"LINESTRING (105.5752353198673 20.01239010658517, 105.5752979808729 20.01219528492159, 105.5753010198749 20.01217954523516, 105.5753128632899 20.01213915117022, 105.5753229143184 20.0120774343425, 105.5753234848894 20.01206190529364, 105.5753310478874 20.",3.25,Input VPROMMS: 214YD00018 (57.89 pct); 214YD00021 (42.11 pct);,"LINESTRING (105.5752353198673 20.01239010658517, 105.5755897000857 20.00890682910028)",3.25,3.25,3.25,3.25,,0.393454879842,10082,23.62,23.62,0.516409529793,"(105.57523532, 20.0123901066)","(105.5755897, 20.0089068291)",74,292
83,83,0,"LINESTRING (105.5755229043631 20.0086529669222, 105.5755421285528 20.00870350542085, 105.5755693176702 20.00879976454138, 105.5755897000857 20.00890682910028)",6.85040983607,Input VPROMMS: 214YD00018 (75.0 pct); 214YD00024 (25.0 pct);,"LINESTRING (105.5755229043631 20.0086529669222, 105.5755897000857 20.00890682910028)",,,,,,0.0290076495839,10083,,,0.0641823967996,"(105.575522904, 20.0086529669)","(105.5755897, 20.0089068291)",78,292
84,84,0,"LINESTRING (105.5769934832326 20.0092099455555, 105.5769934045122 20.00920998085623, 105.5769933325356 20.0092099933143, 105.5769924477376 20.00920992352499, 105.5769924085661 20.00920991543703, 105.5769919131717 20.00920987637073, 105.5769910535376 20.0",4.02,214YD00024,"LINESTRING (105.5769934832326 20.0092099455555, 105.5755897000857 20.00890682910028)",4.02,4.02,4.02,4.02,,0.152480190531,10084,22.79,22.79,0.229482686749,"(105.576993483, 20.0092099456)","(105.5755897, 20.0089068291)",86,292
85,77,1,"LINESTRING (105.5729183502759 20.01178453991831, 105.5729374908225 20.01157258964273, 105.5729365738104 20.01152647797913, 105.5729387599271 20.011505740821, 105.5729381138046 20.01147313484, 105.5729412101789 20.01144376037591, 105.5729405547057 20.0114",2.595,214YD00022,"LINESTRING (105.5729183502759 20.01178453991831, 105.5730016543716 20.01016508766283)",2.86,2.595,2.595,2.33,0.374766594029,0.17971801134,10085,24.48,24.48,0.206451065527,"(105.57291835, 20.0117845399)","(105.573001654, 20.0101650877)",77,294
86,80,0,"LINESTRING (105.5755229043631 20.0086529669222, 105.5755281468554 20.00864223483298, 105.5755531014837 20.00857747402684, 105.5755668050732 20.00852846264885, 105.5755763764978 20.00847309840456, 105.575580130789 20.00841325776306, 105.5755768042616 20.0",6.225,214YD00018,"LINESTRING (105.5755229043631 20.0086529669222, 105.575017923074 19.99554276237589)",8.01,6.27166666667,6.225,4.65,0.857453480131,1.4629864115,10086,30.9127777778,30.285,3.00826580865,"(105.575522904, 20.0086529669)","(105.575017923, 19.9955427624)",78,295
87,78,0,"LINESTRING (105.5755229043631 20.0086529669222, 105.5755098848239 20.00865096589383, 105.5752965440096 20.00862693435204, 105.5752352087077 20.00861240852958, 105.575176644142 20.00859057803896, 105.5751740823288 20.00858924027752, 105.5751182067966 20.0",3.645,214YD00024,"LINESTRING (105.5755229043631 20.0086529669222, 105.5730514923349 20.00817991327399)",4.11,3.645,3.645,3.18,0.657609306503,0.268631333135,10087,25.0,25.0,0.379105968887,"(105.575522904, 20.0086529669)","(105.573051492, 20.0081799133)",78,297
88,79,0,"LINESTRING (105.5776806467747 20.0360887256926, 105.5776370603358 20.03606914270535, 105.5776172127791 20.03605836607547, 105.5774415896831 20.03597925030668, 105.5774254300826 20.03596938960225, 105.5773850345123 20.03595118857491, 105.5773694147677 20.",6.23,214YD00063,"LINESTRING (105.5776806467747 20.0360887256926, 105.5747050659888 20.03490387386333)",7.01,6.06,6.23,4.77,1.07944430148,0.339712062684,10088,20.7775,20.785,0.698957568972,"(105.577680647, 20.0360887257)","(105.574705066, 20.0349038739)",81,298
89,95,0,"LINESTRING (105.5803528838426 20.02640007472228, 105.5803528972072 20.02640008754288, 105.5803529407651 20.02640015764138, 105.5803532371837 20.0264010962871, 105.5803533565117 20.02640174837149, 105.5803535841299 20.02640579775748, 105.580360058938 20.0",6.85040983607,214YD00064,"LINESTRING (105.5776806467747 20.0360887256926, 105.5803528838426 20.02640007472228)",,,,,,1.11494094903,10089,,,2.46692108548,"(105.577680647, 20.0360887257)","(105.580352884, 20.0264000747)",81,300
90,89,0,"LINESTRING (105.5775247150623 20.01296504855328, 105.5775487785143 20.01280050357205, 105.5775508425707 20.0127370341963, 105.5775487474946 20.01271242686372, 105.5775490489826 20.01267412991571, 105.5775420046575 20.01261199480058, 105.5775391752897 20.",6.595,Input VPROMMS: 214YD00018 (45.83 pct); 214YD00020 (45.83 pct); 214YD00063 (8.33 pct);,"LINESTRING (105.5775247150623 20.01296504855328, 105.5771796360299 20.01020516048134)",7.16,6.565,6.595,5.74,0.564862815204,0.309963939739,10090,32.1883333333,32.15,0.666035015514,"(105.577524715, 20.0129650486)","(105.577179636, 20.0102051605)",84,301
91,99,0,"LINESTRING (105.5899217086084 19.97223678741432, 105.5898171302877 19.97224381872803, 105.589811190909 19.9722438043365, 105.5897486528379 19.97224997140665, 105.5897367543053 19.97225242290573, 105.589721376148 19.97225732611434, 105.5896657960106 19.97",8.555,212TH00008,"LINESTRING (105.5810751470455 19.97727926430416, 105.5899217086084 19.97223678741432)",14.22,8.45112903226,8.555,4.66,2.44828953664,1.09215864053,10091,31.6758064516,30.65,2.8819336127,"(105.581075147, 19.9772792643)","(105.589921709, 19.9722367874)",88,95
92,104,0,"LINESTRING (105.5837988309994 19.96622644595395, 105.5837775322352 19.96600410438452, 105.5837696967567 19.96596665720794, 105.5837664018669 19.96592645717629, 105.5837595219249 19.96589364138777, 105.5837572993259 19.9658665412137, 105.5837500296373 19.",5.06,Input VPROMMS: 214YD00053 (72.73 pct); 214YD00027 (27.27 pct);,"LINESTRING (105.5837988309994 19.96622644595395, 105.5833630774198 19.96516888957541)",5.06,5.06,5.06,5.06,,0.144961733495,10092,24.51,24.51,0.255857459619,"(105.583798831, 19.966226446)","(105.583363077, 19.9651688896)",90,307
93,107,1,"LINESTRING (105.5837988309994 19.96622644595395, 105.5838506847864 19.96624205489528, 105.5839071508586 19.9662531911957, 105.5839425167355 19.96625643315122, 105.5840042223106 19.96625549267619, 105.5840665669527 19.96624753985225, 105.5840815359485 19.",5.87,212TH00008,"LINESTRING (105.5837988309994 19.96622644595395, 105.5865041100458 19.96195051928388)",10.63,6.51,5.87,4.25,1.94929946931,0.673985389867,10093,30.88,31.585,1.32606625456,"(105.583798831, 19.966226446)","(105.58650411, 19.9619505193)",90,308
94,94,0,"LINESTRING (105.5776432520754 20.01310417336045, 105.5777993765832 20.0131073300775, 105.5778349639934 20.01310513172647, 105.5779089428901 20.0131089910116, 105.5779705430824 20.0131195694694, 105.5779755861144 20.01312106231072, 105.5780320430817 20.01",3.7,Input VPROMMS: 214YD00033 (61.19 pct); 213YD00011 (37.31 pct); 214YD00038 (1.49 pct);,"LINESTRING (105.5776432520754 20.01310417336045, 105.5893427293794 20.01611530881269)",8.75,4.41142857143,3.7,1.32,2.63758276783,1.27686207681,10094,29.5547619048,28.3,1.81952845945,"(105.577643252, 20.0131041734)","(105.589342729, 20.0161153088)",94,106
95,119,0,"LINESTRING (105.5899217086084 19.97223678741432, 105.5899531456392 19.97218048025911, 105.5899919381952 19.97212511653616, 105.5900349375365 19.97207633598211, 105.5900821436633 19.97203413859699, 105.5901335565755 19.97199852438072, 105.5901501156031 19",9.92,Input VPROMMS: 212TH00024 (66.67 pct); 212TH00008 (29.17 pct); 214YD00016 (4.17 pct);,"LINESTRING (105.5899217086084 19.97223678741432, 105.5962968572645 19.96834264946786)",36.92,15.985,9.92,7.18,14.0170788683,0.802898442402,10095,34.2475,33.86,2.39263735836,"(105.589921709, 19.9722367874)","(105.596296857, 19.9683426495)",95,117
96,128,0,"LINESTRING (105.5954405035243 19.97464016851277, 105.5954687310475 19.97439362908067, 105.5954687378682 19.97439095129127, 105.595476602196 19.97432889344485, 105.5954817883263 19.9743086536438, 105.595488084273 19.97425897197955, 105.5954886688475 19.97",6.85040983607,214YD00035,"LINESTRING (105.5954405035243 19.97464016851277, 105.5962968572645 19.96834264946786)",,,,,,0.70703530214,10096,,,1.56438804813,"(105.595440504, 19.9746401685)","(105.596296857, 19.9683426495)",115,117
97,118,0,"LINESTRING (105.591033801858 19.97468221823172, 105.5909638582701 19.97462090587587, 105.5909231130241 19.97457763009141, 105.5909171779181 19.97456985794207, 105.5908859072275 19.97451863067606, 105.590884816802 19.97451631289428, 105.5908536246424 19.9",5.7,212TH00008,"LINESTRING (105.5899217086084 19.97223678741432, 105.591033801858 19.97468221823172)",10.92,6.00916666667,5.7,3.31,2.12541528919,0.296794297054,10097,34.2666666667,35.32,0.571329021829,"(105.589921709, 19.9722367874)","(105.591033802, 19.9746822182)",95,110
98,101,0,"LINESTRING (105.5829332234809 20.02604917412997, 105.5829756884401 20.02604818668581, 105.5830531372592 20.02603803266059, 105.5831520375473 20.02601298274219, 105.5831773591949 20.02600307672892, 105.5832114479215 20.02599357483081, 105.5832310526635 20",11.66,212TH00030,"LINESTRING (105.5829332234809 20.02604917412997, 105.5857109711003 20.02424134995595)",37.08,18.29,11.66,6.13,16.5058565364,0.364867797363,10098,34.1433333333,35.4,1.24602352799,"(105.582933223, 20.0260491741)","(105.585710971, 20.02424135)",97,100
99,105,0,"LINESTRING (105.5857109711003 20.02424134995595, 105.5856957747202 20.02422034462962, 105.5856701081042 20.02419094095257, 105.5856252689416 20.02414860896003, 105.585572262931 20.02410819383924, 105.5855169745639 20.0240752510521, 105.5854591876572 20.0",7.81,Input VPROMMS: 213YD00012 (53.33 pct); 214YD00034 (26.67 pct); 214YD00037 (20.0 pct);,"LINESTRING (105.5833856760597 20.02338184348052, 105.5857109711003 20.02424134995595)",9.92,7.322,7.81,5.25,1.93294335147,0.263713715735,10099,29.662,30.46,0.64675788784,"(105.583385676, 20.0233818435)","(105.585710971, 20.02424135)",98,100
100,106,1,"LINESTRING (105.5833856760597 20.02338184348052, 105.5834410871498 20.02322830089963, 105.583464710208 20.02314097513178, 105.583495454733 20.02306319781512, 105.5834964255711 20.02306142430119, 105.5835183596405 20.02300593564177, 105.5835201048995 20.0",7.94,214YD00038,"LINESTRING (105.5833856760597 20.02338184348052, 105.5893456229443 20.01612568159467)",9.59,8.26,7.94,7.51,0.689256846176,1.04023028958,10100,31.2066666667,33.03,2.58497226961,"(105.583385676, 20.0233818435)","(105.589345623, 20.0161256816)",98,108
101,114,1,"LINESTRING (105.5893427293794 20.01611530881269, 105.5893456229443 20.01612568159467)",6.85040983607,,"LINESTRING (105.5893427293794 20.01611530881269, 105.5893456229443 20.01612568159467)",,,,,,0.00118713918284,10101,,,0.00262666707515,"(105.589342729, 20.0161153088)","(105.589345623, 20.0161256816)",106,108
102,108,0,"LINESTRING (105.5857109711003 20.02424134995595, 105.5857551409677 20.0242398229573, 105.5858071700836 20.02424285740899, 105.5858220730271 20.02424226097701, 105.5858740994666 20.02424538304943, 105.5859391309971 20.0242423676271, 105.5859814836155 20.0",6.8,212TH00030,"LINESTRING (105.5857109711003 20.02424134995595, 105.5910881516681 20.02066895747202)",7.47,6.83,6.8,6.27,0.471593044902,0.752001405122,10102,26.3428571429,25.25,1.65440309127,"(105.585710971, 20.02424135)","(105.591088152, 20.0206689575)",100,317
103,111,0,"LINESTRING (105.5875899026003 19.99256369692341, 105.5876286362607 19.992533658162, 105.5876853131358 19.99249839965451, 105.5877436589641 19.99247060843876, 105.5878037679193 19.99245031734337, 105.5878599225921 19.99243878537458, 105.5878755326648 19.9",6.12,Input VPROMMS: 212YD00027 (50.0 pct); 212TH00027 (50.0 pct);,"LINESTRING (105.5875899026003 19.99256369692341, 105.5901684564313 19.99287631054212)",6.54,6.12,6.12,5.7,0.593969696197,0.297128413387,10103,25.345,25.345,0.603170679176,"(105.587589903, 19.9925636969)","(105.590168456, 19.9928763105)",101,104
104,110,0,"LINESTRING (105.5875899026003 19.99256369692341, 105.5876526969037 19.99277429800558, 105.5876571603945 19.99279298803991, 105.5876662935668 19.99281730776, 105.5876748045263 19.99285294581349, 105.5876839376986 19.99287726553353, 105.5876924486581 19.99",3.17,214YD00015,"LINESTRING (105.5875899026003 19.99256369692341, 105.5885765769135 19.99556906996835)",3.74,3.17,3.17,2.6,0.806101730553,0.350630503804,10104,28.165,28.165,0.453189926167,"(105.587589903, 19.9925636969)","(105.588576577, 19.99556907)",101,319
105,112,0,"LINESTRING (105.5885516141075 20.01064804167669, 105.5885514874272 20.01064792502566, 105.5885514541718 20.01064787387252, 105.5885514421106 20.01064783823802, 105.5885513476633 20.01064660250207, 105.5885515373727 20.01064271128024, 105.5885491742563 20",7.8,Input VPROMMS: 214YD00016 (25.63 pct); 214YD00035 (25.13 pct); 214YD00013 (24.62 pct); 214YD00055 (24.12 pct); 214YD00015 (0.5 pct);,"LINESTRING (105.5885516141075 20.01064804167669, 105.5885765769135 19.99556906996835)",14.34,8.23833333333,7.8,3.92,2.80736346465,1.75255840537,10105,25.8025925926,25.025,4.29376809316,"(105.588551614, 20.0106480417)","(105.588576577, 19.99556907)",103,319
106,113,0,"LINESTRING (105.5901684564313 19.99287631054212, 105.5901671930167 19.99298588126766, 105.5901629908092 19.99302342739381, 105.5901521865333 19.99307279780503, 105.5901505179988 19.99308616551323, 105.5901358512153 19.99314794810267, 105.5901199053839 19",8.875,Input VPROMMS: 214YD00035 (26.0 pct); 214YD00016 (24.0 pct); 214YD00055 (24.0 pct); 214YD00013 (22.0 pct); 212TH00027 (4.0 pct);,"LINESTRING (105.5901684564313 19.99287631054212, 105.5885765769135 19.99556906996835)",13.45,9.86166666667,8.875,7.56,2.5095451115,0.348498338909,10106,22.75,23.56,0.947479858909,"(105.590168456, 19.9928763105)","(105.588576577, 19.99556907)",104,319
107,120,0,"LINESTRING (105.5901684564313 19.99287631054212, 105.5902285483021 19.99283587980732, 105.5902351162442 19.9928304829284, 105.5902791774299 19.99278650015995, 105.5902796970322 19.99278586214225, 105.5903227688287 19.9927384452229, 105.5903600033649 19.9",6.93,Input VPROMMS: 212YD00027 (40.0 pct); 212TH00027 (36.67 pct); 213YD00001 (23.33 pct);,"LINESTRING (105.5901684564313 19.99287631054212, 105.5931378570127 19.98456957068258)",10.44,7.06588235294,6.93,3.27,2.10680166017,0.986965615574,10107,31.1023529412,30.1,2.20340073677,"(105.590168456, 19.9928763105)","(105.593137857, 19.9845695707)",104,112
108,121,0,"LINESTRING (105.5931378570127 19.98456957068258, 105.5930202210307 19.98434380133783, 105.5930147559575 19.98432976917065, 105.5929481692752 19.98419658001973, 105.5929479669773 19.98419600520978, 105.5929479284173 19.98419556972751, 105.5929460487475 19",8.85,Input VPROMMS: 214YD00016 (31.54 pct); 214YD00055 (30.0 pct); 214YD00029 (28.46 pct); 214YD00035 (9.23 pct); 213YD00001 (0.77 pct);,"LINESTRING (105.591033801858 19.97468221823172, 105.5931378570127 19.98456957068258)",11.11,8.72307692308,8.85,4.18,1.61118168133,1.12038088199,10108,23.5092307692,23.86,3.0390331424,"(105.591033802, 19.9746822182)","(105.593137857, 19.9845695707)",110,112
109,115,0,"LINESTRING (105.5893427293794 20.01611530881269, 105.589465880409 20.01589053629906, 105.5894888546279 20.01585808794666, 105.5895087967137 20.01582081833107, 105.5895205486317 20.01580422014429, 105.5895404907174 20.0157669505287, 105.5895522426354 20.0",7.78,Input VPROMMS: 214YD00038 (70.0 pct); 214YD00033 (20.0 pct); 213YD00011 (10.0 pct);,"LINESTRING (105.5893427293794 20.01611530881269, 105.5904602052048 20.01375724325724)",8.46,7.96333333333,7.78,7.65,0.435009578439,0.286610931977,10109,30.8766666667,31.1,0.700763728684,"(105.589342729, 20.0161153088)","(105.590460205, 20.0137572433)",106,323
110,116,1,"LINESTRING (105.5893456229443 20.01612568159467, 105.5895645272221 20.0162354186751, 105.5896177942198 20.01627028021873, 105.5896311445912 20.01627683037045, 105.5896710706147 20.01630295927608, 105.5896844203749 20.01630951042428, 105.589724347009 20.0",3.065,Input VPROMMS: 214YD00033 (46.0 pct); 213YD00011 (24.0 pct); 212TH00030 (14.0 pct); Default Ro (10.0 pct); transit fr (4.0 pct); 214YD00038 (2.0 pct);,"LINESTRING (105.5893456229443 20.01612568159467, 105.5928343206461 20.0225596472671)",7.32,3.625,3.065,1.7,1.79522346039,0.839958101475,10110,27.24,25.515,1.06359694599,"(105.589345623, 20.0161256816)","(105.592834321, 20.0225596473)",108,113
111,117,0,"LINESTRING (105.5894738137993 20.02413020843717, 105.5894738832925 20.02413018185395, 105.5894739059188 20.02413016585663, 105.5894739119785 20.02413015873949, 105.58947932486 20.02411436658815, 105.5894794871091 20.02411358881038, 105.5894983470008 20.0",6.85040983607,return_1,"LINESTRING (105.5894738137993 20.02413020843717, 105.5928343206461 20.0225596472671)",,,,,,0.423659706092,10111,,,0.937390507485,"(105.589473814, 20.0241302084)","(105.592834321, 20.0225596473)",109,113
112,122,0,"LINESTRING (105.591033801858 19.97468221823172, 105.5911590747428 19.97463101789004, 105.591231403368 19.97461027270822, 105.5912862611474 19.97460117573221, 105.5913390604016 19.97458586979856, 105.591346536852 19.97458463222414, 105.5914064412046 19.97",6.34,212TH00008,"LINESTRING (105.591033801858 19.97468221823172, 105.5954405035243 19.97464016851277)",10.0,6.46,6.34,3.96,1.64701401707,0.472329201453,10112,33.937,34.31,0.98480638503,"(105.591033802, 19.9746822182)","(105.595440504, 19.9746401685)",110,115
113,124,0,"LINESTRING (105.5931378570127 19.98456957068258, 105.5931518327718 19.98456727635372, 105.5932784007947 19.98453389929946, 105.5933402409911 19.98452468835727, 105.5933870299467 19.9845229454413, 105.5933903875893 19.98452245222467, 105.5934218450058 19.",5.16,Input VPROMMS: 212TH00027 (29.76 pct); 213YD00001 (28.57 pct); 212YD00027 (28.57 pct); 212TH00008 (8.33 pct); 214YD00016 (2.38 pct); 214YD00055 (2.38 pct);,"LINESTRING (105.5931378570127 19.98456957068258, 105.6004670319494 19.98182825283602)",6.76,4.59,5.16,2.53,1.41572517735,0.91536197088,10113,27.8526315789,28.43,1.63849792788,"(105.593137857, 19.9845695707)","(105.600467032, 19.9818282528)",112,130
114,123,0,"LINESTRING (105.5928343206461 20.0225596472671, 105.5929604350021 20.0225670431312, 105.5929815003438 20.02256589907195, 105.5930589481221 20.02257055325115, 105.5930723400869 20.02256973313654, 105.5931421383995 20.02255679359551, 105.5931629330343 20.0",2.92,Input VPROMMS: return_1 (56.0 pct); Default Ro (44.0 pct);,"LINESTRING (105.5928343206461 20.0225596472671, 105.5967348746271 20.02182289289)",5.36,3.45,2.92,2.6,1.28351081024,0.420977393694,10114,29.2225,29.265,0.517802194244,"(105.592834321, 20.0225596473)","(105.596734875, 20.0218228929)",113,118
