,ID,Social_Cost_3,Isolated_Trips_3,CRIT_SCORE_3
70,92.0,0.0,0.0,0.0
71,91.0,0.0,0.0,0.0
72,102.0,0.0,0.0,0.0
73,109.0,5690000.0,56900.0,0.218314858388
74,82.0,0.0,0.0,0.0
75,81.0,130444.867378,0.0,0.00400394414749
76,76.0,130444.867378,0.0,0.00400394414749
77,77.0,3872000.0,38720.0,0.148561534566
78,78.0,0.0,0.0,0.0
79,83.0,0.0,0.0,0.0
80,80.0,0.0,0.0,0.0
81,79.0,0.0,0.0,0.0
82,95.0,0.0,0.0,0.0
83,86.0,0.0,0.0,0.0
84,89.0,0.0,0.0,0.0
85,93.0,130444.867378,0.0,0.00400394414749
86,84.0,0.0,0.0,0.0
87,85.0,497625.659871,0.0,0.0152743867086
88,87.0,976419.912963,0.0,0.0299707522005
89,99.0,2256012.13216,0.0,0.0692472364365
90,104.0,0.0,0.0,0.0
91,88.0,11155699.4632,111556.994632,0.428023716788
92,107.0,11155699.4632,111556.994632,0.428023716788
93,90.0,15365118.0228,153651.180228,0.589531382297
94,94.0,1095184.97977,0.0,0.0336161903365
95,119.0,39437.5545116,0.0,0.0012105172764
96,118.0,295729.183594,0.0,0.00907726886996
97,101.0,0.0,0.0,0.0
98,106.0,293306.29692,0.0,0.00900289949758
99,105.0,0.0,0.0,0.0
100,108.0,0.0,0.0,0.0
101,111.0,41407.854726,0.0,0.00127099471925
102,110.0,5463.01285095,0.0,0.000167684622415
103,112.0,0.0,0.0,0.0
104,120.0,11114221.4013,111142.214013,0.42643227967
105,113.0,6447.92661333,0.0,0.000197916089348
106,115.0,0.0,0.0,0.0
107,114.0,1381431.13195,0.0,0.0424023819957
108,116.0,6171037.22676,0.0,0.18941709923
109,117.0,0.0,0.0,0.0
110,121.0,51748.0619108,0.0,0.0015883825389
111,122.0,136218.623938,0.0,0.00418116690262
112,124.0,347386.387067,0.0,0.0106628625516
113,123.0,6171037.22676,0.0,0.18941709923
114,126.0,0.0,0.0,0.0
115,128.0,0.0,0.0,0.0
116,127.0,136218.623938,0.0,0.00418116690262
117,129.0,55561.8212223,0.0,0.00170544409588
118,130.0,6171037.22676,0.0,0.18941709923
119,146.0,0.0,0.0,0.0
120,131.0,819483.891131,0.0,0.0251536744666
121,148.0,932698.563156,0.0,0.0286287458326
122,132.0,0.0,0.0,0.0
123,134.0,703107.647939,0.0,0.0215815601535
124,133.0,119840.911584,0.0,0.00367846068773
125,158.0,0.0,0.0,0.0
126,159.0,945607.184119,0.0,0.029024969911
127,135.0,540018.952372,0.0,0.0165756289791
128,137.0,0.0,0.0,0.0
129,136.0,0.0,0.0,0.0
130,139.0,635198.038024,0.0,0.0194971064632
131,138.0,863552.328402,0.0,0.0265063345218
132,141.0,1099372.77466,0.0,0.0337447327403
133,143.0,0.0,0.0,0.0
134,144.0,0.0,0.0,0.0
135,140.0,0.0,0.0,0.0
136,142.0,0.0,0.0,0.0
137,147.0,0.0,0.0,0.0
138,145.0,0.0,0.0,0.0
139,152.0,107397.805374,0.0,0.0032965253668
140,155.0,785899.794896,0.0,0.0241228263522
141,149.0,129719.033066,0.0,0.00398166500304
142,150.0,1328653.99878,0.0,0.0407824125964
143,151.0,0.0,0.0,0.0
144,153.0,107397.805374,0.0,0.0032965253668
145,154.0,0.0,0.0,0.0
146,163.0,5467000.0,54670.0,0.209758757611
147,156.0,0.0,0.0,0.0
148,162.0,12070708.853,120707.08853,0.463130947961
149,164.0,2733490.07577,0.0,0.0839031984251
150,157.0,2583065.05289,0.0,0.0792859727565
151,172.0,0.0,0.0,0.0
152,174.0,945607.184119,0.0,0.029024969911
153,169.0,55452.463519,0.0,0.00170208741236
154,167.0,1167919.76712,0.0,0.0358487505895
155,177.0,10733609.2677,107336.092677,0.411828890558
156,166.0,0.0,0.0,0.0
157,182.0,16849442.4597,168494.424597,0.646482187083
158,168.0,1480939.3239,0.0,0.0454567393714
159,178.0,1953314.16328,0.0,0.0599560639642
160,175.0,3072637.89163,0.0,0.0943131818896
161,171.0,0.0,0.0,0.0
162,173.0,55452.463519,0.0,0.00170208741236
163,179.0,309092.081151,0.0,0.00948743675579
164,183.0,1341999.29638,0.0,0.0411920402595
165,176.0,13210930.3201,132109.303201,0.506879153252
166,180.0,749615.611854,0.0,0.0230091003371
167,184.0,654203.847208,0.0,0.0200804808802
168,194.0,128684.586614,0.0,0.00394991315337
169,185.0,749615.611854,0.0,0.0230091003371
170,197.0,984811.008454,0.0,0.030228312949
171,186.0,0.0,0.0,0.0
172,187.0,259272.47295,0.0,0.00795824720085
173,188.0,6051000.0,60510.0,0.232165765924
174,189.0,0.0,0.0,0.0
175,190.0,8603272.01657,86032.7201657,0.330091759574
176,191.0,0.0,0.0,0.0
177,192.0,8603272.01657,86032.7201657,0.330091759574
178,193.0,59983.2805634,0.0,0.00184115872083
179,196.0,3176.78641524,0.0,9.75099720735e-05
180,195.0,5335000.0,53350.0,0.204694159842
181,198.0,79974.7909104,0.0,0.0024547887736
182,199.0,773469.74063,0.0,0.0237412916546
183,204.0,77773.089677,0.0,0.00238720858478
184,205.0,24008577.2574,240085.772574,0.921165051678
185,200.0,89328.3905142,0.0,0.00274189313535
186,207.0,89328.3905142,0.0,0.00274189313535
187,201.0,89328.3905142,0.0,0.00274189313535
188,206.0,0.0,0.0,0.0
189,202.0,0.0,0.0,0.0
190,203.0,0.0,0.0,0.0
191,217.0,7125000.0,71250.0,0.273373175047
192,218.0,0.0,0.0,0.0
193,214.0,11917422.5816,119174.225816,0.45724963502
194,213.0,89328.3905142,0.0,0.00274189313535
195,209.0,24008577.2574,240085.772574,0.921165051678
196,211.0,80725.810987,0.0,0.00247784098333
197,210.0,242014.261836,0.0,0.00742851448867
198,212.0,0.0,0.0,0.0
199,216.0,9239431.00273,92394.3100273,0.354500012469
200,215.0,5493107.16436,54931.0716436,0.210760441599
201,219.0,12136554.9444,121365.549444,0.465657341654
202,220.0,0.0,0.0,0.0
203,221.0,12136554.9444,121365.549444,0.465657341654
204,222.0,0.0,0.0,0.0
205,223.0,0.0,0.0,0.0
206,224.0,12136554.9444,121365.549444,0.465657341654
207,230.0,0.0,0.0,0.0
208,229.0,370752.818995,0.0,0.0113800842427
209,226.0,573090.69311,0.0,0.0175907505814
210,227.0,17738164.5919,177381.645919,0.68058082442
211,234.0,370752.818995,0.0,0.0113800842427
212,231.0,0.0,0.0,0.0
213,235.0,370752.818995,0.0,0.0113800842427
214,232.0,0.0,0.0,0.0
215,233.0,0.0,0.0,0.0
216,236.0,0.0,0.0,0.0
