,Extreme Heat - 100 year return period_mean,rawmean,normed
58,34.3149986267,34.3149986267,0.962542702577
59,34.3149986267,34.3149986267,0.962542702577
60,34.3149986267,34.3149986267,0.962542702577
61,33.9469985962,33.9469985962,0.935084112905
62,33.9469985962,33.9469985962,0.935084112905
63,34.3149986267,34.3149986267,0.962542702577
64,34.3149986267,34.3149986267,0.962542702577
65,34.3149986267,34.3149986267,0.962542702577
66,34.3149986267,34.3149986267,0.962542702577
67,34.3149986267,34.3149986267,0.962542702577
68,34.3149986267,34.3149986267,0.962542702577
69,34.3149986267,34.3149986267,0.962542702577
70,34.3149986267,34.3149986267,0.962542702577
71,33.9469985962,33.9469985962,0.935084112905
72,33.9469985962,33.9469985962,0.935084112905
73,33.9469985962,33.9469985962,0.935084112905
74,33.9469985962,33.9469985962,0.935084112905
75,34.3149986267,34.3149986267,0.962542702577
76,33.9469985962,33.9469985962,0.935084112905
77,33.9469985962,33.9469985962,0.935084112905
78,34.1309967041,34.1309967041,0.948813265423
79,34.3149986267,34.3149986267,0.962542702577
80,33.9469985962,33.9469985962,0.935084112905
81,33.9469985962,33.9469985962,0.935084112905
82,34.3149986267,34.3149986267,0.962542702577
83,34.3149986267,34.3149986267,0.962542702577
84,34.3149986267,34.3149986267,0.962542702577
85,34.3149986267,34.3149986267,0.962542702577
86,34.3149986267,34.3149986267,0.962542702577
87,34.3149986267,34.3149986267,0.962542702577
88,34.3149986267,34.3149986267,0.962542702577
89,34.3149986267,34.3149986267,0.962542702577
90,34.3149986267,34.3149986267,0.962542702577
91,34.3149986267,34.3149986267,0.962542702577
92,34.3149986267,34.3149986267,0.962542702577
93,34.3149986267,34.3149986267,0.962542702577
94,34.3149986267,34.3149986267,0.962542702577
95,34.1309967041,34.1309967041,0.948813265423
96,34.3149986267,34.3149986267,0.962542702577
97,34.3149986267,34.3149986267,0.962542702577
98,34.3149986267,34.3149986267,0.962542702577
99,33.9469985962,33.9469985962,0.935084112905
100,33.8255004883,33.8255004883,0.926018443301
101,34.3149986267,34.3149986267,0.962542702577
102,33.8255004883,33.8255004883,0.926018443301
103,34.3149986267,34.3149986267,0.962542702577
104,34.3149986267,34.3149986267,0.962542702577
105,34.3149986267,34.3149986267,0.962542702577
106,33.8255004883,33.8255004883,0.926018443301
107,33.8255004883,33.8255004883,0.926018443301
108,33.9469985962,33.9469985962,0.935084112905
109,34.1660003662,34.1660003662,0.951425089105
110,34.0929972331,34.0929972331,0.945977907281
111,34.1309967041,34.1309967041,0.948813265423
112,34.3149986267,34.3149986267,0.962542702577
113,34.1660003662,34.1660003662,0.951425089105
114,34.3149986267,34.3149986267,0.962542702577
115,34.3149986267,34.3149986267,0.962542702577
116,34.3149986267,34.3149986267,0.962542702577
117,34.3149986267,34.3149986267,0.962542702577
118,34.3149986267,34.3149986267,0.962542702577
119,34.3149986267,34.3149986267,0.962542702577
120,34.1660003662,34.1660003662,0.951425089105
121,34.3149986267,34.3149986267,0.962542702577
122,34.1660003662,34.1660003662,0.951425089105
123,33.8893330892,33.8893330892,0.9307813592
124,33.7039985657,33.7039985657,0.91695248906
125,33.7039985657,33.7039985657,0.91695248906
126,33.7039985657,33.7039985657,0.91695248906
127,33.7039985657,33.7039985657,0.91695248906
128,33.860496521,33.860496521,0.92862969771
129,33.7039985657,33.7039985657,0.91695248906
130,33.7039985657,33.7039985657,0.91695248906
131,33.7039985657,33.7039985657,0.91695248906
132,33.7039985657,33.7039985657,0.91695248906
133,33.7039985657,33.7039985657,0.91695248906
134,33.860496521,33.860496521,0.92862969771
135,34.016998291,34.016998291,0.940307190997
136,34.016998291,34.016998291,0.940307190997
137,33.7039985657,33.7039985657,0.91695248906
138,34.016998291,34.016998291,0.940307190997
139,34.016998291,34.016998291,0.940307190997
140,34.016998291,34.016998291,0.940307190997
141,34.016998291,34.016998291,0.940307190997
142,34.016998291,34.016998291,0.940307190997
143,34.016998291,34.016998291,0.940307190997
144,34.016998291,34.016998291,0.940307190997
145,34.016998291,34.016998291,0.940307190997
146,34.016998291,34.016998291,0.940307190997
147,34.016998291,34.016998291,0.940307190997
148,34.016998291,34.016998291,0.940307190997
149,33.7039985657,33.7039985657,0.91695248906
150,33.7039985657,33.7039985657,0.91695248906
151,33.7039985657,33.7039985657,0.91695248906
152,33.7039985657,33.7039985657,0.91695248906
153,33.7039985657,33.7039985657,0.91695248906
154,33.7039985657,33.7039985657,0.91695248906
155,33.7039985657,33.7039985657,0.91695248906
156,33.7039985657,33.7039985657,0.91695248906
157,33.7039985657,33.7039985657,0.91695248906
158,34.016998291,34.016998291,0.940307190997
159,34.016998291,34.016998291,0.940307190997
160,34.016998291,34.016998291,0.940307190997
161,34.016998291,34.016998291,0.940307190997
162,34.016998291,34.016998291,0.940307190997
163,34.016998291,34.016998291,0.940307190997
164,34.016998291,34.016998291,0.940307190997
165,34.016998291,34.016998291,0.940307190997
166,34.016998291,34.016998291,0.940307190997
167,34.016998291,34.016998291,0.940307190997
168,34.016998291,34.016998291,0.940307190997
169,33.7039985657,33.7039985657,0.91695248906
170,34.016998291,34.016998291,0.940307190997
171,34.016998291,34.016998291,0.940307190997
172,34.016998291,34.016998291,0.940307190997
173,34.016998291,34.016998291,0.940307190997
174,34.016998291,34.016998291,0.940307190997
175,34.016998291,34.016998291,0.940307190997
176,34.016998291,34.016998291,0.940307190997
177,34.016998291,34.016998291,0.940307190997
178,34.016998291,34.016998291,0.940307190997
179,33.9889984131,33.9889984131,0.93821795976
180,34.016998291,34.016998291,0.940307190997
181,34.016998291,34.016998291,0.940307190997
182,34.016998291,34.016998291,0.940307190997
183,34.016998291,34.016998291,0.940307190997
184,34.016998291,34.016998291,0.940307190997
185,34.016998291,34.016998291,0.940307190997
186,34.016998291,34.016998291,0.940307190997
187,34.016998291,34.016998291,0.940307190997
188,34.016998291,34.016998291,0.940307190997
189,34.016998291,34.016998291,0.940307190997
190,34.0029983521,34.0029983521,0.939262575379
191,33.9889984131,33.9889984131,0.93821795976
192,34.016998291,34.016998291,0.940307190997
193,34.016998291,34.016998291,0.940307190997
194,34.016998291,34.016998291,0.940307190997
195,34.016998291,34.016998291,0.940307190997
196,34.016998291,34.016998291,0.940307190997
197,33.860496521,33.860496521,0.92862969771
198,34.016998291,34.016998291,0.940307190997
199,34.016998291,34.016998291,0.940307190997
200,33.860496521,33.860496521,0.92862969771
201,33.7039985657,33.7039985657,0.91695248906
202,34.016998291,34.016998291,0.940307190997
203,34.016998291,34.016998291,0.940307190997
204,34.016998291,34.016998291,0.940307190997
205,34.0029983521,34.0029983521,0.939262575379
206,34.016998291,34.016998291,0.940307190997
207,34.016998291,34.016998291,0.940307190997
208,34.016998291,34.016998291,0.940307190997
209,33.860496521,33.860496521,0.92862969771
210,34.016998291,34.016998291,0.940307190997
211,34.016998291,34.016998291,0.940307190997
212,34.016998291,34.016998291,0.940307190997
213,34.016998291,34.016998291,0.940307190997
214,34.016998291,34.016998291,0.940307190997
215,34.016998291,34.016998291,0.940307190997
216,34.016998291,34.016998291,0.940307190997
217,34.016998291,34.016998291,0.940307190997
218,33.8979988098,33.8979988098,0.93142795824
219,34.016998291,34.016998291,0.940307190997
220,33.8979988098,33.8979988098,0.93142795824
221,33.8979988098,33.8979988098,0.93142795824
222,33.8979988098,33.8979988098,0.93142795824
223,33.8979988098,33.8979988098,0.93142795824
224,33.8979988098,33.8979988098,0.93142795824
225,33.8979988098,33.8979988098,0.93142795824
226,33.7789993286,33.7789993286,0.922548725484
227,33.7789993286,33.7789993286,0.922548725484
228,33.7789993286,33.7789993286,0.922548725484
229,33.8896662394,33.8896662394,0.930806217446
230,33.7789993286,33.7789993286,0.922548725484
231,33.7789993286,33.7789993286,0.922548725484
232,33.7789993286,33.7789993286,0.922548725484
233,33.7789993286,33.7789993286,0.922548725484
234,33.8363342285,33.8363342285,0.9268268107
235,33.7789993286,33.7789993286,0.922548725484
236,33.7789993286,33.7789993286,0.922548725484
237,33.7789993286,33.7789993286,0.922548725484
238,33.7789993286,33.7789993286,0.922548725484
239,33.78150177,33.78150177,0.922735446967
240,33.7789993286,33.7789993286,0.922548725484
241,33.7789993286,33.7789993286,0.922548725484
242,33.7789993286,33.7789993286,0.922548725484
243,33.7789993286,33.7789993286,0.922548725484
244,33.7789993286,33.7789993286,0.922548725484
245,33.7789993286,33.7789993286,0.922548725484
246,33.7789993286,33.7789993286,0.922548725484
247,33.7789993286,33.7789993286,0.922548725484
248,33.7856648763,33.7856648763,0.923046080168
