,Pluvial Flood - 20 year return period_mean,rawmean,normed
0,0.00543054193258,0.00543054193258,0.000543054193258
1,0.170730002132,0.170730002132,0.0170730002132
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0348472979761,0.0348472979761,0.00348472979761
5,0.0,0.0,0.0
6,0.0387734855924,0.0387734855924,0.00387734855924
7,0.0,0.0,0.0
8,0.00193525105715,0.00193525105715,0.000193525105715
9,0.0,0.0,0.0
10,0.029203390671,0.029203390671,0.0029203390671
11,0.223358824849,0.223358824849,0.0223358824849
12,0.562730848789,0.562730848789,0.0562730848789
13,0.0476037538969,0.0476037538969,0.00476037538969
14,0.208854145474,0.208854145474,0.0208854145474
15,0.148616499371,0.148616499371,0.0148616499371
16,0.239947319031,0.239947319031,0.0239947319031
17,0.0382103919983,0.0382103919983,0.00382103919983
18,0.0280943901643,0.0280943901643,0.00280943901643
19,0.0253837073551,14.503276438,0.00253837073551
20,0.0,0.0,0.0
21,0.00779999991258,0.00779999991258,0.000779999991258
22,0.00202424553308,0.00202424553308,0.000202424553308
23,0.16988391226,0.16988391226,0.016988391226
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0263068617844,0.0263068617844,0.00263068617844
27,0.0671326100826,0.0671326100826,0.00671326100826
28,0.0431715746721,40.0014453125,0.00431715746721
