,Extreme Heat - 20 year return period_mean,rawmean,normed
123,33.6119995117,33.6119995117,0.933080428751
124,33.4319992065,33.4319992065,0.919423349767
125,33.4319992065,33.4319992065,0.919423349767
126,33.4319992065,33.4319992065,0.919423349767
127,33.4319992065,33.4319992065,0.919423349767
128,33.5984992981,33.5984992981,0.932056133356
129,33.4319992065,33.4319992065,0.919423349767
130,33.4319992065,33.4319992065,0.919423349767
131,33.4319992065,33.4319992065,0.919423349767
132,33.4319992065,33.4319992065,0.919423349767
133,33.4319992065,33.4319992065,0.919423349767
134,33.5984992981,33.5984992981,0.932056133356
135,33.7649993896,33.7649993896,0.944688916944
136,33.7649993896,33.7649993896,0.944688916944
137,33.4319992065,33.4319992065,0.919423349767
138,33.7649993896,33.7649993896,0.944688916944
139,33.7649993896,33.7649993896,0.944688916944
